127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/about/4.jpg HTTP/1.1" 200 4902
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/about/2.jpg HTTP/1.1" 200 15337
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/team/2.jpg HTTP/1.1" 200 14401
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/team/3.jpg HTTP/1.1" 200 12159
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 200 2040
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 200 789
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/logos/creative-market.jpg HTTP/1.1" 200 1766
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/logos/themeforest.jpg HTTP/1.1" 200 1689
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 200 259234
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 200 262195
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 200 1696
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/portfolio/treehouse-preview.png HTTP/1.1" 200 151139
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/portfolio/golden-preview.png HTTP/1.1" 200 177338
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/portfolio/escape-preview.png HTTP/1.1" 200 165358
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 200 112060
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 200 66191
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 200 364038
127.0.0.1 - - [10/Jun/2016:14:56:26 +0530] "GET /StayBookish/font-awesome/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/index.jsp HTTP/1.1" 200 27825
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/css/agency.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/js/jqBootstrapValidation.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/js/cbpAnimatedHeader.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/js/contact_me.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/logos/themeforest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/about/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/logos/creative-market.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/about/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/about/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/about/4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/team/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/team/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/team/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/js/classie.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/portfolio/treehouse-preview.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/portfolio/golden-preview.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/portfolio/escape-preview.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:56:43 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/index.jsp HTTP/1.1" 200 27825
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/css/agency.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/js/classie.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/js/cbpAnimatedHeader.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/about/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/about/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/team/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/team/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/team/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/js/jqBootstrapValidation.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/js/contact_me.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/about/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/about/4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:14:57:54 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 304 -
